term,int_rate,installment,emp_length,annual_inc,loan_status,dti,pub_rec,revol_bal,revol_util,total_acc,mort_acc
36,14.65,689.89,3.0,58000.0,1,17.77,0.0,22519.0,92.8,22.0,0.0
36,8.9,138.13,5.0,20000.0,1,24.62,0.0,11855.0,45.0,17.0,1.5905941574050508
36,11.14,519.97,8.0,50000.0,1,25.18,0.0,18387.0,75.7,39.0,1.0
36,15.31,348.18,4.0,36000.0,1,14.6,0.0,10361.0,48.1,20.0,2.0
36,14.09,205.33,10.0,52000.0,1,12.6,0.0,7052.0,41.7,39.0,3.0
36,14.09,513.33,10.0,65000.0,1,15.51,0.0,12646.0,75.3,27.0,5.0
60,20.49,706.66,10.0,75689.0,1,23.5,0.0,20923.0,86.8,31.0,1.0
60,20.49,535.35,4.0,85000.0,1,18.51,0.0,19205.0,90.2,27.0,2.0
36,8.9,254.03,10.0,64000.0,1,24.09,0.0,6745.0,36.7,17.0,4.0
36,14.09,393.55,6.0,43680.0,1,18.43,0.0,10476.0,43.6,14.0,0.0
36,12.12,369.32,8.0,32000.0,1,28.16,0.0,22253.0,71.8,39.0,2.0
36,14.09,583.48,5.0,38000.0,1,22.99,0.0,23106.0,85.3,29.0,0.0
36,10.16,194.06,10.0,50000.0,1,15.72,0.0,12819.0,43.8,22.0,0.0
36,13.67,142.88,6.0,53000.0,1,20.31,0.0,4622.0,19.9,28.0,0.0
36,14.09,410.66,10.0,92600.0,1,11.0,0.0,16789.0,92.2,28.0,7.0
36,6.62,184.23,10.0,40000.0,1,16.23,0.0,3710.0,23.6,18.0,0.0
60,21.98,469.33,10.0,48000.0,1,26.43,0.0,14874.0,84.0,16.0,2.0
36,13.11,168.74,6.0,35000.0,1,5.49,0.0,5517.0,32.1,22.0,0.0
36,18.49,709.78,2.0,120000.0,1,9.79,0.0,14957.0,50.0,17.0,0.0
36,10.74,179.39,5.740067017711824,37000.0,1,5.58,0.0,4531.0,52.7,15.0,0.0
36,17.27,644.18,7.0,65000.0,1,14.46,0.0,14800.0,78.3,27.0,1.0
36,12.12,1014.79,10.0,81000.0,1,18.53,0.0,37937.0,56.8,32.0,4.0
60,18.75,903.12,5.0,130000.0,1,9.07,0.0,16883.0,49.7,46.0,1.0
36,12.12,166.36,1.0,50000.0,1,15.14,0.0,2720.0,23.9,25.0,0.0
36,12.12,133.09,3.0,42000.0,1,7.97,0.0,9662.0,71.0,11.0,0.0
36,16.29,508.33,7.0,98000.0,1,25.42,0.0,45532.0,91.5,25.0,1.0
36,14.09,273.78,2.0,65000.0,1,19.56,0.0,19036.0,52.9,34.0,1.0
36,7.9,563.23,2.0,100000.0,1,18.7,0.0,13316.0,27.9,40.0,2.0
36,7.9,93.88,5.740067017711824,44000.0,1,18.65,0.0,12280.0,55.8,26.0,3.0
60,12.42,458.69,10.0,56000.0,1,22.65,0.0,4968.0,9.2,33.0,1.5905941574050508
36,9.76,385.86,10.0,120000.0,1,4.91,0.0,20355.0,63.2,30.0,5.0
36,13.11,843.68,7.0,102000.0,1,11.15,0.0,20810.0,83.9,12.0,1.0
36,9.76,180.07,3.0,43000.0,1,22.33,0.0,14981.0,65.1,35.0,1.5905941574050508
36,13.11,432.81,10.0,50000.0,1,20.9,0.0,9120.0,56.6,8.0,0.0
36,11.14,787.33,10.0,150000.0,1,10.92,0.0,22781.0,69.7,25.0,5.0
36,11.14,459.28,1.0,55000.0,1,20.86,0.0,7185.0,79.8,20.0,0.0
36,12.12,359.34,4.0,48000.0,1,18.31,0.0,13465.0,57.5,36.0,1.0
36,14.09,855.54,2.0,65000.0,1,23.3,0.0,26207.0,81.4,40.0,5.0
36,7.9,625.81,5.0,80000.0,1,9.97,0.0,7632.0,20.8,22.0,1.0
36,10.16,234.49,5.0,32000.0,1,17.05,0.0,5152.0,81.8,17.0,0.0
36,17.27,357.88,2.0,64000.0,1,10.33,0.0,6796.0,54.2,13.0,0.0
36,12.12,332.72,4.0,36000.0,1,22.4,0.0,6473.0,77.1,14.0,0.0
36,13.11,303.73,8.0,45000.0,1,22.24,0.0,10728.0,85.8,14.0,0.0
36,19.72,407.24,10.0,68000.0,1,25.2,0.0,13007.0,49.8,48.0,0.0
36,14.33,381.16,0.0,32000.0,1,10.84,0.0,6445.0,44.8,8.0,0.0
36,7.9,350.46,10.0,82000.0,1,13.36,1.0,6808.0,43.9,17.0,3.0
36,6.03,456.54,5.0,58000.0,1,27.04,0.0,10146.0,16.1,33.0,5.0
36,13.11,202.49,2.0,40000.0,1,15.33,0.0,12503.0,78.4,14.0,1.0
36,14.09,154.0,2.0,25000.0,1,9.02,0.0,4609.0,94.1,5.0,0.0
36,7.62,249.3,8.0,96900.0,1,30.53,0.0,372.0,46.5,29.0,2.0
36,6.62,153.52,8.0,65000.0,1,13.38,0.0,15689.0,31.6,34.0,0.0
36,12.12,259.52,5.0,50000.0,1,23.18,0.0,7149.0,37.0,25.0,1.5905941574050508
36,19.05,486.03,3.0,47000.0,1,15.17,0.0,4904.0,92.5,41.0,3.0
36,8.9,381.04,0.0,88000.0,1,4.17,0.0,11656.0,17.2,37.0,7.0
36,8.9,114.32,5.0,54000.0,1,22.49,0.0,12330.0,52.7,35.0,7.0
36,18.49,1273.96,2.0,120000.0,1,16.54,0.0,24167.0,71.9,27.0,0.0
36,22.78,1350.84,10.0,200000.0,1,11.04,0.0,56714.0,51.5,39.0,5.0
36,8.9,381.04,10.0,75000.0,1,1.47,1.0,5040.0,32.9,16.0,6.0
60,19.72,464.22,9.0,50000.0,1,24.58,0.0,11793.0,57.0,20.0,0.0
36,12.12,290.3,5.740067017711824,31622.0,1,23.22,0.0,10875.0,69.3,19.0,1.0
36,8.9,476.3,8.0,80000.0,1,16.54,0.0,5106.0,20.3,28.0,4.0
36,8.9,457.25,7.0,157500.0,1,18.33,0.0,54129.0,42.3,25.0,6.0
36,6.62,405.29,10.0,60000.0,1,14.83,0.0,9841.0,26.0,33.0,3.0
36,13.67,680.36,2.0,60000.0,1,10.6,0.0,7824.0,87.9,18.0,0.0
36,12.12,581.43,8.0,35500.0,1,15.28,0.0,13477.0,64.8,15.0,0.0
36,6.03,349.25,10.0,43524.0,1,11.08,0.0,4221.0,23.1,25.0,2.0
36,12.12,83.18,6.0,42000.0,1,19.8,0.0,4494.0,89.9,10.0,1.0
36,12.42,200.5,6.0,46000.0,1,15.91,0.0,6545.0,66.1,12.0,1.5905941574050508
60,14.65,641.51,5.0,55000.0,1,16.34,0.0,6764.0,28.8,33.0,2.0
60,14.09,466.3,3.0,58000.0,1,24.15,0.0,14629.0,10.9,28.0,5.0
36,12.12,239.56,6.0,49500.0,1,33.73,0.0,5772.0,21.5,18.0,0.0
60,19.72,774.35,10.0,79000.0,1,15.16,0.0,15134.0,36.8,24.0,3.0
36,13.11,168.74,10.0,27000.0,1,4.98,0.0,3174.0,29.1,7.0,0.0
36,15.31,696.35,10.0,100000.0,1,16.24,0.0,19091.0,53.5,23.0,0.0
36,8.9,381.04,6.0,62000.0,1,25.22,0.0,11605.0,42.2,33.0,0.0
36,14.09,684.43,1.0,53045.0,1,16.86,0.0,15853.0,65.8,14.0,0.0
36,15.31,174.09,0.0,65000.0,1,12.76,0.0,5105.0,28.4,24.0,3.0
36,7.9,172.1,10.0,20000.0,1,18.36,0.0,18019.0,63.7,10.0,0.0
36,17.77,432.45,6.0,37000.0,1,31.04,0.0,8439.0,86.1,14.0,1.0
36,13.11,1181.15,6.0,130000.0,1,10.98,0.0,24230.0,35.9,26.0,4.0
36,17.27,610.18,1.0,48000.0,1,11.85,0.0,8846.0,68.6,41.0,0.0
36,14.33,515.08,7.0,40000.0,1,21.16,0.0,5131.0,59.0,17.0,0.0
36,17.77,259.47,5.0,35000.0,1,19.58,0.0,8130.0,54.6,15.0,0.0
36,6.62,368.45,1.0,68000.0,1,12.72,0.0,299.0,0.7,12.0,1.5905941574050508
36,12.12,249.54,2.0,38500.0,1,19.64,0.0,8476.0,47.9,22.0,0.0
60,21.49,498.09,6.0,46986.0,1,26.43,0.0,12951.0,85.2,14.0,1.0
36,8.9,254.03,10.0,92000.0,1,21.12,0.0,21431.0,87.8,30.0,5.0
36,14.33,274.71,5.0,53000.0,1,16.26,0.0,7083.0,88.5,12.0,0.0
36,15.31,792.1,3.0,110000.0,1,3.4,0.0,15611.0,62.4,10.0,0.0
36,11.14,131.23,10.0,45000.0,1,22.43,0.0,17747.0,92.0,40.0,4.0
36,13.49,84.83,3.0,32000.0,1,16.05,0.0,8686.0,95.4,18.0,1.5905941574050508
36,13.67,272.15,2.0,22000.0,1,20.89,0.0,6083.0,69.1,12.0,1.5905941574050508
36,12.12,159.71,6.0,80000.0,1,14.86,0.0,6204.0,78.1,29.0,2.0
36,14.33,858.46,5.0,71000.0,1,19.93,0.0,24741.0,70.9,24.0,1.0
60,20.5,623.14,2.0,90000.0,1,16.44,0.0,7441.0,56.8,20.0,1.0
36,13.67,301.91,4.0,18000.0,1,16.27,0.0,5991.0,88.1,7.0,0.0
60,16.29,544.52,10.0,70824.24,1,28.91,0.0,14349.0,52.8,31.0,5.0
36,14.09,157.42,10.0,38000.0,1,33.57,0.0,12012.0,44.8,37.0,5.0
36,17.27,525.18,10.0,68000.0,1,21.37,0.0,7964.0,75.8,20.0,0.0
60,15.8,435.82,3.0,340000.0,1,13.41,0.0,49223.0,92.7,32.0,6.0
36,12.12,382.63,6.0,64528.92,1,23.78,0.0,20857.0,78.4,14.0,1.0
36,14.33,394.89,7.0,47000.0,1,23.98,0.0,10271.0,54.6,16.0,1.0
36,17.27,107.37,10.0,85000.0,1,11.75,0.0,6223.0,66.9,19.0,4.0
36,7.62,280.46,7.0,30000.0,1,15.8,0.0,1056.0,8.0,23.0,0.0
36,19.22,735.35,2.0,120000.0,1,4.69,0.0,14280.0,83.5,10.0,0.0
36,12.12,598.89,2.0,41000.0,1,25.26,0.0,26977.0,78.4,13.0,0.0
36,12.12,212.94,2.0,37000.0,1,17.58,0.0,6604.0,48.6,16.0,1.0
36,13.11,472.46,0.0,67000.0,1,22.46,0.0,13547.0,67.7,48.0,0.0
36,13.11,337.47,2.0,60000.0,1,29.5,0.0,9323.0,64.3,23.0,0.0
60,18.49,506.8,10.0,45000.0,1,34.32,0.0,18409.0,79.7,13.0,0.0
36,6.62,552.67,10.0,54000.0,1,0.8,0.0,2199.0,5.4,26.0,1.5905941574050508
36,14.27,686.18,10.0,87996.0,1,20.77,0.0,14183.0,69.9,29.0,1.5905941574050508
36,17.77,360.38,2.0,30000.0,1,9.04,0.0,8211.0,89.2,5.0,0.0
36,11.14,295.25,2.0,60000.0,1,6.02,1.0,4181.0,28.1,28.0,3.0
36,12.12,399.26,7.0,70000.0,1,11.24,0.0,5844.0,80.1,45.0,4.0
36,13.11,413.41,5.740067017711824,39000.0,1,27.23,1.0,12767.0,51.5,27.0,0.0
36,18.49,72.8,5.740067017711824,64200.0,1,18.77,0.0,17278.0,64.7,24.0,4.0
36,12.12,239.56,0.0,32000.0,1,28.77,0.0,8202.0,58.6,12.0,0.0
36,14.09,342.22,9.0,50000.0,1,19.94,0.0,6581.0,26.5,35.0,0.0
36,13.11,374.6,8.0,32000.0,1,13.45,0.0,11869.0,60.5,17.0,0.0
36,11.14,1115.38,7.0,170000.0,1,20.34,0.0,12500.0,28.8,40.0,3.0
36,15.8,392.66,9.0,40000.0,1,27.63,0.0,5838.0,82.2,14.0,1.0
36,12.12,353.52,0.0,83200.0,1,8.6,0.0,3378.0,84.4,11.0,1.0
60,18.49,437.52,6.0,43000.0,1,11.8,0.0,10951.0,31.3,28.0,0.0
36,13.11,92.81,2.0,75000.0,1,9.7,0.0,2769.0,29.5,18.0,0.0
36,15.31,1183.79,10.0,80400.0,1,17.51,0.0,37292.0,94.2,15.0,1.0
36,14.33,480.74,5.740067017711824,40000.0,1,10.59,0.0,4402.0,93.7,8.0,0.0
60,13.99,502.49,10.0,110000.0,1,25.83,0.0,46456.0,78.7,47.0,1.5905941574050508
36,7.9,312.91,10.0,85000.0,1,22.05,0.0,6878.0,66.8,47.0,3.0
36,17.27,751.54,2.0,100000.0,1,2.43,0.0,1250.0,5.6,22.0,2.0
36,10.16,560.34,10.0,92000.0,1,10.19,1.0,4405.0,40.0,31.0,2.0
36,6.0,159.91,7.0,70000.0,1,13.85,0.0,18531.0,65.7,22.0,0.0
36,15.31,121.87,1.0,36000.0,1,23.67,0.0,1889.0,65.1,12.0,0.0
36,17.77,225.24,1.0,21000.0,1,28.4,0.0,12165.0,79.5,24.0,0.0
60,13.49,387.06,10.0,33000.0,1,18.87,0.0,6885.0,39.3,30.0,1.5905941574050508
36,14.09,377.3,10.0,70000.0,1,15.12,0.0,33069.0,64.7,20.0,4.0
36,15.8,631.06,9.0,43000.0,1,12.39,0.0,4880.0,26.8,18.0,1.0
60,14.33,377.97,0.0,42000.0,1,29.01,0.0,22228.0,68.6,18.0,0.0
36,13.11,404.97,7.0,50000.0,1,15.24,0.0,20229.0,86.8,24.0,5.0
36,15.31,557.08,5.0,40000.0,1,25.48,0.0,13465.0,66.3,17.0,0.0
36,12.12,665.44,10.0,62000.0,1,14.5,0.0,15707.0,22.8,45.0,5.0
36,14.09,183.94,5.0,35000.0,1,16.53,0.0,12573.0,86.1,21.0,7.0
36,17.99,595.53,10.0,62000.0,1,16.9,0.0,22068.0,83.3,18.0,2.0
36,10.16,616.94,4.0,122000.0,1,1.75,0.0,5029.0,83.8,15.0,0.0
36,14.09,335.37,7.0,89000.0,1,20.56,0.0,18478.0,77.3,22.0,2.0
36,14.33,370.86,10.0,58000.0,1,12.97,0.0,19348.0,82.7,63.0,4.0
36,14.09,410.66,10.0,38000.0,1,22.74,0.0,24047.0,52.7,26.0,0.0
36,14.09,307.14,10.0,46328.0,1,25.23,0.0,5785.0,61.5,24.0,0.0
36,13.49,407.17,3.0,36000.0,1,10.7,0.0,7154.0,49.7,9.0,1.5905941574050508
36,16.29,529.51,5.0,65000.0,1,12.82,0.0,13057.0,83.2,7.0,0.0
36,7.9,93.88,5.740067017711824,34088.4,1,26.61,0.0,5220.0,93.8,17.0,1.5905941574050508
36,13.99,341.73,10.0,82076.0,1,12.99,0.0,31438.0,91.6,17.0,0.0
36,16.29,211.81,7.0,34000.0,1,11.62,0.0,8288.0,37.7,15.0,0.0
36,12.12,199.63,3.0,52000.0,1,15.09,0.0,7174.0,78.0,24.0,0.0
36,17.77,360.38,10.0,75000.0,1,18.8,1.0,14205.0,67.0,15.0,0.0
36,6.03,121.75,6.0,75000.0,1,0.8,0.0,939.0,2.1,18.0,3.0
36,8.9,1111.37,10.0,125000.0,1,7.36,0.0,35064.0,63.0,30.0,3.0
60,20.49,535.35,10.0,57000.0,1,8.24,0.0,14405.0,88.4,8.0,0.0
36,8.9,762.08,10.0,150000.0,1,21.96,0.0,24874.0,67.6,36.0,5.0
36,7.9,101.7,0.0,12000.0,1,17.53,0.0,5356.0,35.7,12.0,0.0
36,17.77,374.79,2.0,42000.0,1,18.35,0.0,8091.0,56.2,6.0,0.0
36,8.9,479.48,1.0,31200.0,1,26.92,0.0,20828.0,76.3,14.0,0.0
36,12.12,389.28,7.0,35000.0,1,20.57,0.0,20342.0,83.7,13.0,3.0
36,7.9,219.04,5.0,47805.0,1,17.92,0.0,5197.0,38.8,10.0,1.5905941574050508
36,11.14,393.67,6.0,45000.0,1,20.13,0.0,10830.0,20.7,23.0,0.0
36,16.29,214.45,5.740067017711824,24000.0,1,13.15,0.0,8297.0,60.6,12.0,0.0
36,19.22,220.61,10.0,89000.0,1,3.98,0.0,12195.0,91.0,28.0,0.0
36,14.65,1207.3,5.0,160000.0,1,6.75,0.0,24991.0,47.4,23.0,6.0
36,12.12,655.46,10.0,45000.0,1,15.82,0.0,31206.0,41.8,23.0,4.0
36,14.09,308.0,3.0,45000.0,1,16.45,0.0,8835.0,32.4,27.0,0.0
36,14.33,41.21,4.0,31200.0,1,19.19,0.0,7202.0,54.6,14.0,0.0
36,14.33,336.52,10.0,52000.0,1,29.93,0.0,18107.0,58.5,44.0,4.0
36,7.9,203.39,5.0,35373.0,1,14.87,0.0,3542.0,36.9,24.0,0.0
36,13.11,337.47,0.0,30000.0,1,16.48,0.0,14022.0,72.3,13.0,0.0
36,11.14,262.45,10.0,55000.0,1,5.87,0.0,8209.0,61.7,14.0,1.0
36,16.29,247.11,10.0,50000.0,1,11.57,0.0,17075.0,64.0,9.0,1.5905941574050508
36,14.09,273.78,5.0,50000.0,1,5.64,0.0,8751.0,63.8,6.0,0.0
36,15.31,348.18,8.0,65000.0,1,12.33,0.0,21225.0,73.2,26.0,1.0
36,18.75,579.0,4.0,40000.0,1,20.4,0.0,11836.0,76.4,14.0,0.0
36,13.99,61.52,2.0,47500.0,1,3.74,0.0,623.0,4.9,18.0,1.0
36,12.12,353.52,1.0,32500.0,1,14.25,0.0,14111.0,59.3,13.0,1.0
36,8.9,635.07,7.0,87000.0,1,24.66,0.0,7653.0,69.6,27.0,1.0
36,11.14,393.67,10.0,135000.0,1,7.32,0.0,18561.0,41.6,34.0,8.0
36,18.49,203.84,10.0,65000.0,1,25.26,0.0,34476.0,96.6,25.0,6.0
60,15.27,442.74,7.0,40000.0,1,15.87,0.0,15430.0,41.6,22.0,1.5905941574050508
36,8.9,254.03,3.0,47000.0,1,20.81,0.0,9880.0,33.8,46.0,1.0
36,12.12,324.4,5.0,30000.0,1,18.52,0.0,17459.0,56.3,21.0,2.0
36,8.9,190.52,5.0,60000.0,1,14.95,0.0,18983.0,40.8,24.0,1.0
36,12.42,400.99,5.0,35000.0,1,13.99,0.0,13576.0,50.7,14.0,1.5905941574050508
36,12.69,545.11,3.0,56000.0,1,12.86,0.0,11603.0,45.1,16.0,1.5905941574050508
36,12.12,259.52,2.0,35000.0,1,11.66,0.0,5118.0,60.9,11.0,1.0
36,13.99,298.16,4.0,65000.0,1,11.06,0.0,5641.0,62.0,17.0,2.0
36,12.12,249.54,10.0,40000.0,1,5.45,0.0,7571.0,37.5,18.0,0.0
36,6.62,153.52,0.0,60000.0,1,29.02,0.0,10998.0,43.1,21.0,3.0
36,10.16,788.35,10.0,62000.0,1,27.85,0.0,29442.0,71.1,30.0,2.0
36,12.12,119.78,10.0,75000.0,1,6.66,0.0,16552.0,86.7,13.0,0.0
36,17.99,239.48,8.0,30000.0,1,26.24,0.0,6040.0,76.5,10.0,0.0
36,15.31,295.95,0.0,44000.0,1,10.2,0.0,11990.0,79.4,18.0,0.0
36,17.27,1252.56,5.0,105000.0,1,19.43,0.0,16072.0,80.0,32.0,6.0
36,16.29,706.01,8.0,75000.0,1,6.61,0.0,4762.0,47.6,8.0,0.0
36,14.65,724.38,10.0,98754.0,1,16.48,0.0,17880.0,65.0,37.0,1.5905941574050508
36,13.99,341.73,10.0,26000.0,1,4.89,0.0,4544.0,25.2,11.0,3.0
60,22.47,946.76,9.0,85000.0,1,23.33,0.0,33462.0,61.4,34.0,3.0
36,17.27,504.61,1.0,53000.0,1,20.88,0.0,22181.0,67.5,33.0,3.0
36,16.29,353.01,6.0,40000.0,1,23.85,0.0,15413.0,81.1,28.0,1.5905941574050508
36,14.09,239.55,1.0,54000.0,1,13.78,0.0,9317.0,43.5,25.0,0.0
36,6.62,491.26,2.0,300000.0,1,0.5,0.0,85.0,0.1,12.0,1.0
36,12.12,818.49,0.0,160000.0,1,8.92,0.0,7238.0,20.5,32.0,1.5905941574050508
36,8.9,203.23,5.0,25000.0,1,31.97,0.0,11765.0,47.4,18.0,0.0
36,19.05,55.03,5.740067017711824,45165.78,1,11.42,0.0,17205.0,78.9,25.0,5.0
36,12.12,199.63,1.0,48500.0,1,21.5,0.0,15071.0,80.2,27.0,0.0
36,14.33,112.46,0.0,55000.0,1,15.67,0.0,9941.0,51.8,36.0,5.0
36,12.12,482.44,4.0,80000.0,1,22.7,0.0,18085.0,57.2,27.0,0.0
36,13.11,242.98,3.0,75000.0,1,20.43,0.0,26634.0,81.0,18.0,0.0
36,10.74,684.94,2.0,83500.0,1,3.09,0.0,3674.0,18.1,28.0,1.0
36,17.77,127.94,6.0,42500.0,1,9.15,0.0,3656.0,54.6,20.0,1.0
60,19.72,474.09,6.0,140000.0,1,8.79,0.0,10665.0,72.6,23.0,0.0
36,18.75,657.54,7.0,134000.0,1,19.09,0.0,33925.0,89.0,36.0,7.0
60,17.27,399.97,1.0,44345.0,1,17.48,0.0,6827.0,41.4,24.0,5.0
36,10.74,212.01,3.0,38250.0,1,20.49,0.0,1836.0,18.5,25.0,1.5905941574050508
36,11.14,393.67,5.0,92000.0,1,13.49,0.0,9291.0,80.8,30.0,1.0
60,19.72,526.77,3.0,91000.0,1,13.54,0.0,6351.0,80.4,31.0,0.0
36,13.11,188.99,0.0,35000.0,1,7.37,0.0,3456.0,38.0,9.0,0.0
36,6.03,188.71,0.0,62000.0,1,11.87,0.0,6574.0,22.3,12.0,2.0
36,7.9,179.92,10.0,26880.0,1,20.13,0.0,21405.0,39.2,38.0,1.5905941574050508
36,17.77,438.76,6.0,35000.0,1,24.89,0.0,14044.0,41.3,13.0,1.0
36,12.12,598.89,10.0,55000.0,1,22.34,0.0,17868.0,57.5,48.0,1.0
36,15.81,262.98,10.0,100000.0,1,20.31,0.0,40723.0,92.6,16.0,0.0
36,15.8,303.26,9.0,60000.0,1,20.6,0.0,7246.0,65.9,16.0,0.0
36,8.9,238.15,0.0,100000.0,1,17.08,0.0,8444.0,4.4,57.0,6.0
36,7.62,355.24,2.0,100000.0,1,23.76,0.0,22127.0,79.6,30.0,5.0
60,22.95,970.88,6.0,107000.0,1,12.0,0.0,23016.0,79.6,20.0,0.0
36,10.16,68.73,10.0,39780.0,1,34.3,0.0,26438.0,48.9,22.0,6.0
36,12.12,665.44,1.0,50000.0,1,15.26,0.0,20998.0,55.4,15.0,0.0
36,16.29,42.37,2.0,59500.0,1,29.06,0.0,12486.0,96.8,27.0,3.0
36,10.16,232.87,2.0,30000.0,1,17.92,0.0,10663.0,59.9,14.0,0.0
36,10.16,582.17,10.0,42000.0,1,28.47,0.0,17600.0,72.1,18.0,0.0
36,15.31,369.94,1.0,42000.0,1,28.6,0.0,7191.0,51.4,15.0,0.0
36,17.77,323.44,10.0,26000.0,1,18.97,0.0,7179.0,95.7,7.0,0.0
36,7.9,375.49,9.0,60000.0,1,15.02,0.0,14000.0,65.4,12.0,1.5905941574050508
36,21.0,870.3,3.0,72000.0,1,20.83,0.0,17185.0,57.1,35.0,0.0
36,6.62,368.45,0.0,55000.0,1,10.76,0.0,0.0,0.0,17.0,1.0
36,13.11,500.3,6.0,44000.0,1,10.77,0.0,8304.0,33.1,19.0,0.0
60,22.95,985.67,10.0,190000.0,1,9.95,0.0,47390.0,80.1,34.0,7.0
60,13.67,623.64,10.0,100000.0,1,8.28,0.0,25637.0,49.3,23.0,1.5905941574050508
36,12.12,798.52,2.0,134000.0,1,9.76,0.0,9676.0,42.6,25.0,4.0
60,20.49,669.19,10.0,105000.0,1,17.9,1.0,29217.0,53.3,34.0,2.0
36,16.29,211.81,8.0,57000.0,1,15.0,1.0,13658.0,76.7,20.0,2.0
36,14.65,86.24,3.0,48000.0,1,18.88,0.0,17267.0,97.0,13.0,0.0
36,18.75,632.88,0.0,45000.0,1,30.22,0.0,15198.0,90.5,11.0,0.0
36,6.03,456.54,6.0,115812.0,1,2.28,0.0,459.0,5.8,12.0,1.0
36,12.12,399.26,0.0,45000.0,1,21.04,0.0,19091.0,80.9,17.0,1.0
36,6.03,395.67,3.0,31200.0,1,23.62,0.0,2029.0,21.6,16.0,1.5905941574050508
36,12.12,116.46,6.0,45000.0,1,25.57,0.0,5994.0,30.7,20.0,2.0
36,12.12,384.29,8.0,55000.0,1,17.13,0.0,11608.0,57.5,17.0,2.0
36,14.33,377.72,4.0,52000.0,1,27.0,0.0,10236.0,45.7,26.0,0.0
36,8.9,190.52,10.0,47000.0,1,23.62,0.0,3807.0,34.6,28.0,3.0
36,21.49,106.2,10.0,117000.0,1,25.07,0.0,26841.0,80.6,35.0,0.0
36,7.9,238.59,2.0,49000.0,1,20.91,0.0,7167.0,21.7,23.0,0.0
36,10.16,323.43,1.0,75000.0,1,24.18,0.0,28392.0,62.5,33.0,6.0
36,14.33,686.77,10.0,160000.0,1,24.7,0.0,16508.0,71.1,37.0,5.0
36,14.65,120.73,10.0,35000.0,1,18.38,0.0,3793.0,74.4,5.0,0.0
36,11.71,370.46,4.0,82000.0,1,19.08,0.0,24886.0,67.4,35.0,1.5905941574050508
36,13.67,122.47,2.0,38400.0,1,5.97,0.0,5878.0,16.7,44.0,4.0
36,6.62,767.6,6.0,130000.0,1,22.97,0.0,36854.0,28.3,43.0,4.0
36,7.62,186.97,6.0,34000.0,1,24.0,0.0,6891.0,72.5,14.0,0.0
36,6.62,55.27,1.0,15000.0,1,5.12,0.0,147.0,0.5,6.0,0.0
36,18.25,294.76,3.0,32000.0,1,9.75,0.0,7610.0,89.5,9.0,0.0
36,13.11,215.99,1.0,45000.0,1,22.13,0.0,3616.0,48.9,26.0,0.0
36,10.16,155.25,10.0,125000.0,1,19.14,0.0,41.0,0.4,21.0,4.0
36,15.31,1218.61,4.0,220000.0,1,2.99,0.0,5498.0,17.9,28.0,1.0
36,15.31,452.63,7.0,36000.0,1,27.03,0.0,9272.0,44.2,23.0,1.0
36,8.9,206.4,5.0,23000.0,1,12.89,0.0,4489.0,47.8,11.0,1.5905941574050508
36,7.62,37.4,4.0,60000.0,1,14.8,0.0,4304.0,22.5,14.0,1.0
60,20.5,669.33,10.0,72000.0,1,18.9,0.0,19857.0,81.0,21.0,0.0
60,19.99,691.35,4.0,80000.0,1,9.68,0.0,17145.0,48.6,39.0,2.0
36,6.62,128.96,2.0,100000.0,1,7.21,0.0,1035.0,3.5,11.0,1.0
36,17.77,509.03,0.0,57000.0,1,27.12,0.0,9254.0,58.2,23.0,0.0
36,18.55,127.51,10.0,54000.0,1,22.89,0.0,10096.0,95.2,21.0,1.0
36,13.11,404.97,8.0,40000.0,1,11.7,0.0,10184.0,82.8,14.0,0.0
36,8.9,281.81,9.0,26000.0,1,15.37,0.0,7612.0,44.3,25.0,2.0
36,17.27,1252.56,5.740067017711824,175000.0,1,12.84,0.0,23769.0,46.9,9.0,1.0
36,17.27,429.45,10.0,82000.0,1,24.29,0.0,9346.0,71.3,41.0,0.0
36,17.99,722.95,10.0,60000.0,1,16.5,0.0,13642.0,75.1,24.0,0.0
36,15.31,696.35,10.0,58272.0,1,19.12,0.0,23413.0,78.8,30.0,1.0
36,13.11,742.44,2.0,50000.0,1,11.99,0.0,13412.0,30.3,24.0,0.0
36,14.33,343.39,5.0,43000.0,1,19.67,0.0,5891.0,74.6,19.0,0.0
36,8.9,139.72,2.0,44000.0,1,22.94,0.0,4318.0,58.4,20.0,0.0
36,12.12,598.89,9.0,110000.0,1,15.14,0.0,24034.0,66.2,31.0,6.0
36,6.03,365.23,7.0,240000.0,1,13.75,0.0,21144.0,20.1,42.0,4.0
36,18.25,703.8,4.0,65000.0,1,10.66,0.0,16098.0,64.1,21.0,1.0
36,17.77,432.45,5.0,42000.0,1,17.86,0.0,28265.0,94.8,12.0,0.0
36,18.75,158.91,5.740067017711824,28544.0,1,11.06,0.0,7577.0,85.1,13.0,0.0
60,13.11,798.33,4.0,96463.0,1,12.26,0.0,27931.0,47.9,29.0,4.0
36,12.12,266.18,10.0,44000.0,1,21.71,0.0,10026.0,84.9,28.0,0.0
36,14.09,410.66,10.0,87000.0,1,16.24,0.0,24703.0,91.1,23.0,5.0
36,15.8,252.43,4.0,56048.0,1,10.71,0.0,8791.0,79.9,9.0,0.0
36,11.14,196.84,7.0,42000.0,1,16.97,0.0,13901.0,34.5,26.0,1.0
